State,Line Item,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10,Year 11,Year 12,Year 13,Year 14,Year 15,Year 16,Year 17,Year 18,Year 19,Year 20,Year 21,Year 22,Year 23,Year 24,Year 25
Mississippi,Labor,0.177995553,0.181382987,0.18483296,0.188346566,0.191924917,0.195569139,0.199180307,0.202853101,0.206588379,0.210387004,0.214249841,0.218058734,0.22192457,0.225847712,0.229828495,0.233867234,0.23796421,0.24211968,0.246333864,0.250606953,0.2547691,0.258975816,0.263226231,0.267519381,0.271854196
Mississippi,By-product management ,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616
Mississippi,Heat Cost,0.967646739,0.976394749,0.985211578,0.994097538,1.003052937,1.012078081,1.02066047,1.029289993,1.037966147,1.046688402,1.055456196,1.063688328,1.071932644,1.080187147,1.088449758,1.09671831,1.104990545,1.113264115,1.121536576,1.129805384,1.137309007,1.144753914,1.152134801,1.159446147,1.166682204
Mississippi,Electricity Cost,0.273988043,0.275096394,0.276206349,0.277317857,0.278430867,0.279545324,0.280520237,0.281491535,0.282459032,0.283422535,0.284381845,0.285181097,0.285968717,0.286744253,0.287507245,0.288257216,0.288993679,0.289716133,0.290424064,0.291116945,0.291599659,0.292055479,0.292483387,0.292882335,0.293251241
Mississippi,Other Related Expenses,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232
Missouri,Maintenance,0.010029129,0.010332008,0.010644035,0.010965485,0.011296643,0.011637801,0.012048616,0.012473932,0.012914262,0.013370135,0.013842101,0.014401322,0.014983135,0.015588454,0.016218227,0.016873444,0.017555131,0.018264358,0.019002238,0.019769928,0.02066946,0.021609921,0.022593172,0.023621161,0.024695924
Missouri,Legal/Permitting,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569
Missouri,Labor,0.211139553,0.21515775,0.219250132,0.223417996,0.22766266,0.231985462,0.236269054,0.240625748,0.24505656,0.249562515,0.254144639,0.258662774,0.263248456,0.267902113,0.272624146,0.277414926,0.282274788,0.287204034,0.292202929,0.297271696,0.302208864,0.307198899,0.312240771,0.317333334,0.322475322
Missouri,By-product management ,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616
Missouri,Heat Cost,0.967646739,0.976394749,0.985211578,0.994097538,1.003052937,1.012078081,1.02066047,1.029289993,1.037966147,1.046688402,1.055456196,1.063688328,1.071932644,1.080187147,1.088449758,1.09671831,1.104990545,1.113264115,1.121536576,1.129805384,1.137309007,1.144753914,1.152134801,1.159446147,1.166682204
Missouri,Electricity Cost,0.226379348,0.227295109,0.228212196,0.229130567,0.230050178,0.230970985,0.231776494,0.232579018,0.233378401,0.234174483,0.234967102,0.235627474,0.236278236,0.236919014,0.237549426,0.238169081,0.238777575,0.239374494,0.239959414,0.240531898,0.240930735,0.241307351,0.241660905,0.241990531,0.242295335
Missouri,Other Related Expenses,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232
Montana,Maintenance,0.009912511,0.010211869,0.010520267,0.010837979,0.011165286,0.011502478,0.011908515,0.012328886,0.012764096,0.013214668,0.013681146,0.014233864,0.014808912,0.015407193,0.016029643,0.016677241,0.017351001,0.018051982,0.018781282,0.019540046,0.020429118,0.021358642,0.022330461,0.023346497,0.024408762
Montana,Legal/Permitting,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569
Montana,Labor,0.208684442,0.212655915,0.216700711,0.220820112,0.22501542,0.229287956,0.23352174,0.237827774,0.242207065,0.246660625,0.251189469,0.255655068,0.260187427,0.264786972,0.269454098,0.274189171,0.278992523,0.283864452,0.28880522,0.293815049,0.298694807,0.303626818,0.308610064,0.313643412,0.318725609
Montana,By-product management ,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616
Montana,Heat Cost,0.967646739,0.976394749,0.985211578,0.994097538,1.003052937,1.012078081,1.02066047,1.029289993,1.037966147,1.046688402,1.055456196,1.063688328,1.071932644,1.080187147,1.088449758,1.09671831,1.104990545,1.113264115,1.121536576,1.129805384,1.137309007,1.144753914,1.152134801,1.159446147,1.166682204
Montana,Electricity Cost,0.25661087,0.257648925,0.258688483,0.259729496,0.260771915,0.26181569,0.262728771,0.263638467,0.264544602,0.265446996,0.266345464,0.267094025,0.267831691,0.268558041,0.269272641,0.269975046,0.270664801,0.271341435,0.272004467,0.272653403,0.273105502,0.273532412,0.273933181,0.274306827,0.274652335
Montana,Other Related Expenses,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232
Nebraska,Maintenance,0.0104956,0.010812567,0.011139106,0.011475508,0.011822068,0.012179094,0.012609016,0.013054115,0.013514925,0.013992002,0.014485919,0.01507115,0.015680025,0.016313498,0.016972563,0.017658255,0.018371648,0.019113863,0.019886063,0.02068946,0.02163083,0.022615033,0.023644017,0.02471982,0.025844572
Nebraska,Legal/Permitting,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569
Nebraska,Labor,0.220959997,0.225165087,0.229447812,0.233809531,0.238251621,0.242775483,0.247258312,0.251817643,0.25645454,0.261170074,0.26596532,0.270693601,0.27549257,0.280362676,0.285304339,0.290317945,0.295403848,0.300562361,0.305793763,0.311098287,0.31626509,0.321487219,0.326763597,0.332093024,0.337474174
Nebraska,By-product management ,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616
Nebraska,Heat Cost,0.967646739,0.976394749,0.985211578,0.994097538,1.003052937,1.012078081,1.02066047,1.029289993,1.037966147,1.046688402,1.055456196,1.063688328,1.071932644,1.080187147,1.088449758,1.09671831,1.104990545,1.113264115,1.121536576,1.129805384,1.137309007,1.144753914,1.152134801,1.159446147,1.166682204
Nebraska,Electricity Cost,0.233282609,0.234226295,0.235171348,0.236117724,0.237065378,0.238014264,0.238844337,0.239671333,0.240495093,0.241315451,0.24213224,0.24281275,0.243483356,0.244143674,0.24479331,0.24543186,0.24605891,0.246674031,0.247276788,0.24786673,0.248277729,0.248665829,0.249030165,0.249369842,0.249683941
Nebraska,Other Related Expenses,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232,0.040339232
Nevada,Maintenance,0.008454789,0.008710123,0.008973169,0.009244159,0.009523332,0.009810937,0.010157263,0.010515815,0.010887023,0.011271335,0.011669213,0.012140649,0.012631131,0.013141429,0.013672343,0.014224705,0.014799383,0.015397278,0.016019329,0.016666509,0.017424836,0.018217666,0.019046569,0.019913188,0.020819238
Nevada,Legal/Permitting,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569,0.001613569
Nevada,Labor,0.177995553,0.181382987,0.18483296,0.188346566,0.191924917,0.195569139,0.199180307,0.202853101,0.206588379,0.210387004,0.214249841,0.218058734,0.22192457,0.225847712,0.229828495,0.233867234,0.23796421,0.24211968,0.246333864,0.250606953,0.2547691,0.258975816,0.263226231,0.267519381,0.271854196
Nevada,By-product management ,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616,0.020169616
Nevada,Heat Cost,0.967646739,0.976394749,0.985211578,0.994097538,1.003052937,1.012078081,1.02066047,1.029289993,1.037966147,1.046688402,1.055456196,1.063688328,1.071932644,1.080187147,1.088449758,1.09671831,1.104990545,1.113264115,1.121536576,1.129805384,1.137309007,1.144753914,1.152134801,1.159446147,1.166682204
